code_domain,code_value,code_desc
C_VSP_CODE,EUVIM,Eucalyptus viminalis
C_VSP_CODE,EUWAT,Eucalyptus watsoniana
C_VSP_CODE,EUWHI,Eucalyptus whitei
C_VSP_CODE,EVALS,Evolvulus alsinoides
C_VSP_CODE,EVSP1,Evolvulus species
C_VSP_CODE,EXCUP,Exocarpus cupressiformis
C_VSP_CODE,EXDAL,Excoecaria dallachyana
C_VSP_CODE,EXLAT,Exocarpus latifolius
C_VSP_CODE,FICO1,Ficus coronata
C_VSP_CODE,FIDIC,Fimbristylis dichotoma
C_VSP_CODE,FIFRA,Ficus fraseri
C_VSP_CODE,FIMA1,Ficus macrophylla
C_VSP_CODE,FIOPP,Ficus opposita
C_VSP_CODE,FIPLA,Ficus platypoda
C_VSP_CODE,FIPOL,Fimbristylis polytrichoides
C_VSP_CODE,FISP1,Ficus species
C_VSP_CODE,FISP2,Fimbristylis species
C_VSP_CODE,FIVI1,Ficus virens
C_VSP_CODE,FLAU1,Flindersia australis
C_VSP_CODE,FLBEN,Flindersia bennettiana
C_VSP_CODE,FLCOL,Flindersia collina
C_VSP_CODE,FLDIS,Flindersia dissosperma
C_VSP_CODE,FLLEU,Flueggia leucopyrus
C_VSP_CODE,FLMA1,Flindersia maculosa
C_VSP_CODE,FLSC1,Flindersia schottiana
C_VSP_CODE,FLSP1,Flueggia species
C_VSP_CODE,FLXAN,Flindersia xanthoxyla
C_VSP_CODE,GAGRA,Gastrolobium grandiflorum
C_VSP_CODE,GAPA1,Gaura parviflora
C_VSP_CODE,GASP1,Gaura species
C_VSP_CODE,GEPAR,Geijera parviflora
C_VSP_CODE,GESAL,Geijera salicifolia
C_VSP_CODE,GLFE1,Glochidion ferdinandi
C_VSP_CODE,GLLOB,Glochidian lobocardum
C_VSP_CODE,GLSP1,Glycine species
C_VSP_CODE,GLTAB,Glycine tabacina
C_VSP_CODE,GLTOM,Glycine tomentella
C_VSP_CODE,GNFOL,Gnephosia folista
C_VSP_CODE,GOCEL,Gomphrena celosioides
C_VSP_CODE,GOFAS,Goodenia fascicularis
C_VSP_CODE,GOPHY,Gomphocarpus physocarpus
C_VSP_CODE,GOSP1,Gomphocarpus species
C_VSP_CODE,GOSP2,Gomphrena species
C_VSP_CODE,GRGLA,Grevillea glauca
C_VSP_CODE,GRJU1,Grevillea juncifolia
C_VSP_CODE,GRPAR,Grevillea parallela
C_VSP_CODE,GRPTE,Grevillea pteridifolia
C_VSP_CODE,GRROB,Grevillea robusta
C_VSP_CODE,GRSCA,Grewia scabrella
C_VSP_CODE,GRSP1,Grevillea species
C_VSP_CODE,GRST1,Grevillea stenobotrya
C_VSP_CODE,GRSTR,Grevillea striata
C_VSP_CODE,GUSEM,Guioa semiglauca
C_VSP_CODE,HACHO,Hakea chordophylla
C_VSP_CODE,HACOR,Haemodorum corymbosum
C_VSP_CODE,HAFRA,Hakea fraseri
C_VSP_CODE,HAHIL,Harpullia hillii
C_VSP_CODE,HALOR,Hakea lorea
C_VSP_CODE,HAPEN,Harpullia pendula
C_VSP_CODE,HASP1,Hakea species
C_VSP_CODE,HASUB,Hakea suberea
C_VSP_CODE,HEBIV,Hernandia bivalvis
C_VSP_CODE,HECO1,Heteropogon contortus
C_VSP_CODE,HECUR,Heliotropium curassavicum
C_VSP_CODE,HEDI1,Helichrysum diosmifolium
C_VSP_CODE,HEDIV,Heterodendrum diversifolium
C_VSP_CODE,HEFLO,Helipterum floribundum
C_VSP_CODE,HEOLE,Heterodendrum oleifolium
C_VSP_CODE,HETRI,Heteropogon triticeus
C_VSP_CODE,HIHET,Hibiscus heterophyllus
C_VSP_CODE,HISYN,Hibbertia synandra
C_VSP_CODE,HOLA1,Hovea lanceolata
C_VSP_CODE,HOLO1,Hovea longipes
C_VSP_CODE,HOSP1,Hovea species
C_VSP_CODE,HOVUL,Hordeum vulgare
C_VSP_CODE,HYENN,Hybanthus enneaspermus
C_VSP_CODE,HYRUF,Hyparrhenia rufa
C_VSP_CODE,HYSP1,Hybanthus species
C_VSP_CODE,IMCYL,Imperata cylindrica
C_VSP_CODE,IMSP1,Imperata species
C_VSP_CODE,INPRA,Indigofera pratensis
C_VSP_CODE,IPLON,Ipomoea lonchophylla
C_VSP_CODE,ISFR1,Iseilema fragile
C_VSP_CODE,ISMEM,Iseilema membranaceum
C_VSP_CODE,ISSP1,Iseilema species
C_VSP_CODE,ISVAG,Iseilema vaginiflorum
C_VSP_CODE,ISVIL,Ischaemum villosum
C_VSP_CODE,JADID,Jasminum didymum
C_VSP_CODE,JAGOS,Jatropha gossypifolia
C_VSP_CODE,JAPSE,Jagera pseudorhus
C_VSP_CODE,JARAM,Jacksonia ramosissima
C_VSP_CODE,JASCO,Jacksonia scoparia
C_VSP_CODE,JASP1,Jasminum species
C_VSP_CODE,JASP2,Jacksonia species
C_VSP_CODE,JATHE,Jacksonia thesioides
C_VSP_CODE,JUPRO,Justicia procumbens
C_VSP_CODE,JUSP1,Justicia species
C_VSP_CODE,LACAM,Lantana camara
C_VSP_CODE,LEAT1,Leptospermum attenuatum
C_VSP_CODE,LECIL,Leptochloa ciliolata
C_VSP_CODE,LEDI1,Lechenaultia divaricata
C_VSP_CODE,LEDIG,Leptochloa digitata
C_VSP_CODE,LEFLA,Leptospermum flavescens
C_VSP_CODE,LEMI1,Leptospermum microcarpum
C_VSP_CODE,LEPEA,Leptochloa peacockii
C_VSP_CODE,LESP1,Leptochloa species
C_VSP_CODE,LESTE,Leptospermum stellatum
C_VSP_CODE,LIDEC,Livistonia decipiens
C_VSP_CODE,LIRA1,Licuala ramsayi
C_VSP_CODE,LIRA2,Linocieri ramiflora
C_VSP_CODE,LOCO1,Lophostemon confertus
C_VSP_CODE,LOLON,Lomandra longifolia
C_VSP_CODE,LOSP1,Lomandra species
C_VSP_CODE,LOSU1,Lophostemon suaveolens
C_VSP_CODE,LOSU2,Lotus suaveolens
C_VSP_CODE,LUOCT,Ludwigia octovalvis
C_VSP_CODE,LUSP1,Ludwigia species
C_VSP_CODE,LYANG,Lysicarpus angustifolius
C_VSP_CODE,LYCA1,Lysiphillum carronii
C_VSP_CODE,LYGIL,Lysiphillum gilvum
C_VSP_CODE,LYHOO,Lysiphillum hookeri
C_VSP_CODE,LYSP1,Lysiphyllum species
C_VSP_CODE,LYSP2,Lysiana species
C_VSP_CODE,LYSUB,Lysiana subfalcata
C_VSP_CODE,MAAM1,Malvastrum americanum
C_VSP_CODE,MAAPH,Maireana aphylla
C_VSP_CODE,MACLA,Mallotus claoxyloides
C_VSP_CODE,MACUN,Maytenus cunninghamii
C_VSP_CODE,MADI1,Mallotus discolor
C_VSP_CODE,MADIC,Maireana dichoptera
C_VSP_CODE,MADRU,Marsilea drummondii
C_VSP_CODE,MALA1,Macroptilium lathyroides
C_VSP_CODE,MALEI,Macropteranthes leichardtii
C_VSP_CODE,MAMI1,Maireana microphylla
C_VSP_CODE,MAPHI,Mallotus philippensis
C_VSP_CODE,MASP1,Marsilea species
C_VSP_CODE,MASP2,Maytenus species
C_VSP_CODE,MAVIL,Maireana villosa
C_VSP_CODE,MEAZE,Melia azedarach
C_VSP_CODE,MEBR1,Melaleuca bracteata
C_VSP_CODE,MECHE,Melaleuca cheelii
C_VSP_CODE,MEDEA,Melaleuca dealbata
C_VSP_CODE,MEDEC,Melaleuca decora
C_VSP_CODE,MEIRB,Melaleuca irbyana
C_VSP_CODE,MELEU,Melaleuca leucadendron
C_VSP_CODE,MELIN,Melaleuca linariifolia
C_VSP_CODE,MEMI1,Melaleuca minutifolia
C_VSP_CODE,MENE1,Melaleuca nervosa
C_VSP_CODE,MENE2,Melaleuca nervosa (forma pendulina)
C_VSP_CODE,MENOD,Melaleuca nodosa
C_VSP_CODE,MEOBL,Melhania oblongifolia
C_VSP_CODE,MEPO1,Medicago polymorpha
C_VSP_CODE,MEQU1,Melaleuca quinquenervia
C_VSP_CODE,MEQU2,Merremia quinata
C_VSP_CODE,MEQU3,Merremia quinquefolia
C_VSP_CODE,MEQUE,Metrosideros queenslandica
C_VSP_CODE,MERI1,Melines repens
C_VSP_CODE,MERI2,Medicosma riparia
C_VSP_CODE,MESAT,Medicago sativa
C_VSP_CODE,MESP1,Melaleuca species
C_VSP_CODE,MESP2,Melhania species
C_VSP_CODE,METAM,Melaleuca tamariscina
C_VSP_CODE,MEUNC,Melaleuca unicinata
C_VSP_CODE,MEVI1,Melaleuca viridiflora
C_VSP_CODE,MIAU1,Microcitrus australis
C_VSP_CODE,MIHE1,Micromyrtus hexamera
C_VSP_CODE,MIPUD,Mimosa Pudica
C_VSP_CODE,MISP1,Micromyrtus species
C_VSP_CODE,MOPA1,Monachather paradoxa
C_VSP_CODE,MUCUN,Muehlenbeckia cunninghamii
C_VSP_CODE,MUGR1,Murdannia graminea
C_VSP_CODE,MUMAD,Mukia maderaspatana
C_VSP_CODE,MUSP1,Mukia species
C_VSP_CODE,MUSP2,Murdannia species
C_VSP_CODE,MYACU,Myoporum acuminatum
C_VSP_CODE,MYDEB,Myoporum debile
C_VSP_CODE,MYDES,Myoporum deserti
C_VSP_CODE,MYMON,Myoporum montananum
C_VSP_CODE,MYSP1,Myoporum species
C_VSP_CODE,NAORI,Nauclea orientalis
C_VSP_CODE,NEAUS,Neolitsea australiensis
C_VSP_CODE,NEDEA,Neolitsea dealbata
C_VSP_CODE,NEGRA,Neptunia gracilis
C_VSP_CODE,NESP1,Neptunia species
C_VSP_CODE,NEWIG,Neonotonia wightii
C_VSP_CODE,NOLON,Notelea longifolia
C_VSP_CODE,NOMIC,Notelea microcarpa
C_VSP_CODE,OCSAN,Ocimum sanctum
C_VSP_CODE,OCSP1,Ocimum species
C_VSP_CODE,OLPAN,Olea paniculata
C_VSP_CODE,OMPOP,Omalanthus populifolius
C_VSP_CODE,OPEXA,Ophiurous exaltatus
C_VSP_CODE,OPINE,Opuntia inermis
C_VSP_CODE,OPMON,Opuntia monocantha
C_VSP_CODE,OPSP1,Opuntia species
C_VSP_CODE,OPST1,Opuntia stricta
C_VSP_CODE,OPTOM,Opuntia tomentosa
C_VSP_CODE,OWACI,Owenia acidula
C_VSP_CODE,OWVEN,Owenia venosa
C_VSP_CODE,OXCO1,Oxalis corniculata
C_VSP_CODE,OXSC1,Oxychloris scariosa
C_VSP_CODE,OXSP1,Oxalis species
C_VSP_CODE,PAAC1,Parkinsonia aculeata
C_VSP_CODE,PAAU1,Pavetta australiensis
C_VSP_CODE,PABUN,Panicum buncei
C_VSP_CODE,PACA1,Paspalidium caespitosum
C_VSP_CODE,PACO1,Paspalidium constrictum
C_VSP_CODE,PADEC,Panicum decompositum
C_VSP_CODE,PADI1,Paspalidium distans
C_VSP_CODE,PAEFF,Panicum effusum
C_VSP_CODE,PAFOE,Passiflora foetida
C_VSP_CODE,PAGLO,Paspalidium gloideum
C_VSP_CODE,PAGR1,Paspalidium gracile
C_VSP_CODE,PAHYS,Parthenium hysterophorus
C_VSP_CODE,PAJUB,Paspalidium jubiflorum
C_VSP_CODE,PALA1,Panicum larcomianum
C_VSP_CODE,PALA2,Parsonsia lanceolata
C_VSP_CODE,PAMAX,Panicum maximum var. trichoglume
C_VSP_CODE,PAMU1,Paraneurachne muelleri
C_VSP_CODE,PAQUE,Panicum queenslandicum
C_VSP_CODE,PASP1,Panicum species
C_VSP_CODE,PASP2,Pandanus species
C_VSP_CODE,PASP3,Paspalum species
C_VSP_CODE,PASP4,Paspalidium species
C_VSP_CODE,PASP5,Parsonsia species
C_VSP_CODE,PASP6,Passiflora species
C_VSP_CODE,PASU1,Panicum subxerophilum
C_VSP_CODE,PATEN,Parsonsia tenuis
C_VSP_CODE,PAVAG,Paspalum vaginatum
C_VSP_CODE,PAWHI,Pandanus whitei
C_VSP_CODE,PEBA1,Petalostigma banksii
C_VSP_CODE,PECLA,Pennisetum clandestinum
C_VSP_CODE,PELAB,Petalostyles labicheoides
C_VSP_CODE,PEPUB,Petalostigma pubescens
C_VSP_CODE,PEQUA,Petalostigma quadriloculare
C_VSP_CODE,PERAR,Perotis rara
C_VSP_CODE,PESP1,Petalostigma species
C_VSP_CODE,PESP2,Perotis species
C_VSP_CODE,PESP3,Pennisetum species
C_VSP_CODE,PHGL1,Phebalium glandulosum
C_VSP_CODE,PHMIC,Phyllanthus microcladus
C_VSP_CODE,PIPHY,Pittosporum phylliraeoides
C_VSP_CODE,PIPRU,Pithecellobium pruinosum
C_VSP_CODE,PIRAD,Pinus radiata
C_VSP_CODE,PIREV,Pittosporum revolutum
C_VSP_CODE,PIRHO,Pittosporum rhombifolium
C_VSP_CODE,PIUND,Pittosporum undulatum
C_VSP_CODE,PLCAR,Planchonia careya
C_VSP_CODE,PLCER,Pleiogynium cerasiferum
C_VSP_CODE,PLCOT,Planchonella cotinifolia
C_VSP_CODE,PLEER,Planchonella eerwah
C_VSP_CODE,PLMYR,Planchonella myrsinoides
C_VSP_CODE,PLPOH,Planchonella pohlmaniana
C_VSP_CODE,PLPUN,Plectrachne pungens
C_VSP_CODE,PLREF,Plagiosetum refractum
C_VSP_CODE,PLTIM,Pleiogynium timorense
C_VSP_CODE,POCUN,Polyosma cunninghamii
C_VSP_CODE,POELE,Polyscias elegans
C_VSP_CODE,POLO1,Polymeria longifloria
C_VSP_CODE,POOLE,Portulaca oleracea
C_VSP_CODE,PRLIG,Premna lignum-vitae
C_VSP_CODE,PRPAL,Prosopis pallida
C_VSP_CODE,PRSUB,Prostanthera suborbicularis
C_VSP_CODE,PSCIN,Psoralea cinerea
C_VSP_CODE,PSDAP,Psychotria daphnoides
C_VSP_CODE,PSLON,Psychotria loniceroides
C_VSP_CODE,PSNIT,Pseudocarpus nitidula
C_VSP_CODE,PTAQU,Pteridium aquilinum
C_VSP_CODE,PTESC,Pteridium esculentum
C_VSP_CODE,PTRED,Pterocaulon redolens
C_VSP_CODE,PTSER,Pterocaulon serrulatum
C_VSP_CODE,PTSP1,Pterocaulon species
C_VSP_CODE,PTSP2,Pteridium species
C_VSP_CODE,PUCUN,Pultenaea cunninghamii
C_VSP_CODE,PUEUC,Pultenaea euchila
C_VSP_CODE,RARUG,Rapistrum rugosum
C_VSP_CODE,RAVAR,Rapanea variabilis
C_VSP_CODE,RHAU1,Rhynchosia australis
C_VSP_CODE,RHMIN,Rhynchosia minima
C_VSP_CODE,RHPSI,Rhodomyrtus psidioides
C_VSP_CODE,RHPTE,Rhynchospora pterochaeta
C_VSP_CODE,RHREP,Phynchelytrum repens
C_VSP_CODE,RHRHO,Rhodosphaera rhodanthema
C_VSP_CODE,RHSP1,Rhodamnia species
C_VSP_CODE,RHSPI,Rhagodia spinescens
C_VSP_CODE,RIHUM,Rivina humilis
C_VSP_CODE,RILED,Ricinocarpus ledifolius
C_VSP_CODE,RISP1,Rivina species
C_VSP_CODE,RUAUS,Ruellia australis
C_VSP_CODE,SAAUS,Sarcostemma australe
C_VSP_CODE,SAKAL,Salsola kali
C_VSP_CODE,SALA1,Santalum lanceolatum
C_VSP_CODE,SAREF,Salvia reflexa
C_VSP_CODE,SASAM,Samanea saman
C_VSP_CODE,SASP1,Salicornia spp.
C_VSP_CODE,SASP2,Santalum species
C_VSP_CODE,SASTI,Sarcopteryx stipitata
C_VSP_CODE,SCAEM,Scaevola aemula
C_VSP_CODE,SCFRA,Schizachrium fragile
C_VSP_CODE,SCSP1,Unknown species
C_VSP_CODE,SCSP2,Sclerolaena species
C_VSP_CODE,SCSPI,Scaevola spinescens
C_VSP_CODE,SCTET,Sclerolaeana tetracuspis
C_VSP_CODE,SCTR1,Sclerolaena tricuspis
C_VSP_CODE,SEANC,Seteria anceps
C_VSP_CODE,SEART,Senna artemisioides
C_VSP_CODE,SEBAR,Senna barclayana
C_VSP_CODE,SECAN,Sesbania cannbina
C_VSP_CODE,SECOR,Senna coronilloides
C_VSP_CODE,SEJAV,Sesbania javanica
C_VSP_CODE,SELAU,Senecio lautus
C_VSP_CODE,SESP1,Senna species
C_VSP_CODE,SESP2,Sesbania species
C_VSP_CODE,SESP3,Setaria species
C_VSP_CODE,SESUR,Setaria surgens
C_VSP_CODE,SIAU1,Siphonodon australis
C_VSP_CODE,SICO1,Sida corrugata
C_VSP_CODE,SICO2,Sida cordifolia
C_VSP_CODE,SIRHO,Sida rhombifolia
C_VSP_CODE,SIROH,Sida rohlenae
C_VSP_CODE,SISP1,Sida species
C_VSP_CODE,SISP2,Sicyos species
C_VSP_CODE,SISP3,Sigesbeckia species
C_VSP_CODE,SISUB,Sida subspicata
C_VSP_CODE,SLWOO,Sloanea woollsii
C_VSP_CODE,SOALM,Sorghum almum
C_VSP_CODE,SOBIC,Sorghum bicolor
C_VSP_CODE,SOESU,Solanum esuriale
C_VSP_CODE,SOHAL,Sorghum halepense
C_VSP_CODE,SONIT,Sorghum nitidum
C_VSP_CODE,SOOLE,Sonchus oleraceus
C_VSP_CODE,SOPLU,Sorghum plumosum
C_VSP_CODE,SOSP1,Solanum species
C_VSP_CODE,SOSP2,Sonchus species
C_VSP_CODE,SPACT,Sporobolus actinocladus
C_VSP_CODE,SPAUS,Sporobolus australasicus
C_VSP_CODE,SPCAR,Sporobolus caroli
C_VSP_CODE,SPELO,Sporobolus elongatus
C_VSP_CODE,SPJUN,Spartothamnella juncea
C_VSP_CODE,SPMIT,Sporobolus mitchellii
C_VSP_CODE,SPNEU,Spathia neurosa
C_VSP_CODE,SPPER,Sporobolus perellii
C_VSP_CODE,SPSCA,Sporobolus scabridus
C_VSP_CODE,SPSP1,Sporobolus species
C_VSP_CODE,SPSP2,Spartothamnella species
C_VSP_CODE,SPVIR,Sporobolus virginicus
C_VSP_CODE,STAXI,Strychnos axillaris
C_VSP_CODE,STGUI,Stylosanthes guianensis
C_VSP_CODE,STHA1,Stylosanthes hamata
C_VSP_CODE,STHUM,Stylosanthes humilis
C_VSP_CODE,STNUT,Stenopetalum nutans
C_VSP_CODE,STPEN,Streblus pendulinus
C_VSP_CODE,STQU1,Sterculia quadrifida
C_VSP_CODE,STRAM,Stipa ramosissima
C_VSP_CODE,STRUD,Stipa rudis
C_VSP_CODE,STSC1,Stylosanthes scabra
C_VSP_CODE,STSP1,Stylobasium spathulatum
C_VSP_CODE,STSP2,Stylosanthes species
C_VSP_CODE,SYAUS,Syzygium australe
C_VSP_CODE,SYFRA,Syzygium francisii
C_VSP_CODE,SYGLA,Synoum glandulosum
C_VSP_CODE,SYGLO,Syncarpia glomulifera
C_VSP_CODE,SYSP1,Syncarpia species
C_VSP_CODE,TEOB1,Terminalia oblongata
C_VSP_CODE,TEPL1,Terminalia platyphylla
C_VSP_CODE,THADV,Thellungia advena
C_VSP_CODE,THAU1,Themeda australis
C_VSP_CODE,THAU2,Thesium australe
C_VSP_CODE,THMIT,Thyridolepis mitchelliana
C_VSP_CODE,THPAR,Thryptomene parviflora
C_VSP_CODE,THQUA,Themeda quadrivalis
C_VSP_CODE,THSP1,Thellungia species
C_VSP_CODE,THSP2,Themeda species
C_VSP_CODE,THTRI,Themeda triandra
C_VSP_CODE,TOAUS,Toona australis
C_VSP_CODE,TOTEN,Toechina tenax
C_VSP_CODE,TRAES,Triticum aestivum
C_VSP_CODE,TRASP,Trema aspera
C_VSP_CODE,TRAU1,Tragus australianus
C_VSP_CODE,TRBAS,Triodia basedowii
C_VSP_CODE,TRCON,Tristania conferta
C_VSP_CODE,TRLO1,Triodia longiceps
C_VSP_CODE,TRLOL,Tripogon loliiformis
C_VSP_CODE,TRMAR,Triodia marginata
C_VSP_CODE,TRMIT,Triodia mitchelii
C_VSP_CODE,TRMO1,Triraphis mollis
C_VSP_CODE,TRPO1,Trianthema Portulacastrum
C_VSP_CODE,TRPUN,Triodia pungens
C_VSP_CODE,TRSAU,Tristania sauveolens
C_VSP_CODE,TRSP1,TRIODIA SPECIES ?
C_VSP_CODE,TRSP2,Tragus species
C_VSP_CODE,TRSP3,Trianthema species
C_VSP_CODE,TRSUA,Trigonella suavissima
C_VSP_CODE,TRTER,Tribulus terrestris
C_VSP_CODE,TRTR1,Trianthema triquetra
C_VSP_CODE,TUBRO,Turraea brownii
C_VSP_CODE,URMOS,Urochloa mosambicensis
C_VSP_CODE,URPUL,Urochloa pullans
C_VSP_CODE,URSP1,Urochloa species
C_VSP_CODE,VEENC,Verbesina encelioides
C_VSP_CODE,VEFIL,Vetiveria filipes
C_VSP_CODE,VESP1,Verbesina species
C_VSP_CODE,VESP2,Vetiveria species
C_VSP_CODE,VEVIM,Ventilago viminalis
C_VSP_CODE,VISAT,Vicia sativa
C_VSP_CODE,WAFLO,Waterhousia floribunda
C_VSP_CODE,WASP1,Wahlenbergia species
C_VSP_CODE,WIMAC,Wilkiea macrophylla
C_VSP_CODE,XAAUS,Xanthorrhoea australis
C_VSP_CODE,XAJOH,Xanthorrhoea johnsonii
C_VSP_CODE,XAMED,Xanthorrhoea media
C_VSP_CODE,XAPUN,Xanthium pungens
C_VSP_CODE,XASP1,Xanthorrhoea species
C_VSP_CODE,XXSPP,Unknown species
C_VSP_CODE,XYSCO,Xylomelum scottianum
C_VSP_CODE,XYSP1,Xylomelum species
C_VSP_CODE,ZABRA,Zanthoxylum brachyacanthum
C_VSP_CODE,ZIMAU,Ziziphus mauritiana
C_VSP_CODE,ZYAMM,Zygophyllum ammophilum
C_VSP_CODE,ZYAPI,Zygophyllum apiculatum
C_VSP_CODE,ZYSP1,Zygophyllum species
C_VSTR_CODE,A,Annuals
C_VSTR_CODE,GR,Ground
C_VSTR_CODE,LS,Low Shrubs
C_VSTR_CODE,MS,Medium Shrubs
C_VSTR_CODE,PG,Perennial Grasses
C_VSTR_CODE,TR,Tree
C_VSTR_CODE,TS,Tall Shrubs
C_VSTR_CODE,CL,Continuum Lower
C_VSTR_CODE,CM,Continuum Mid
C_VSTR_CODE,L,Lower
C_VSTR_CODE,M,Mid
C_VSTR_CODE,T,Tallest
C_VSTR_CODE,U,Undescribed
C_VSTR_COVER_CLASS,D,Closed or dense
C_VSTR_COVER_CLASS,I,Isolated plants
C_VSTR_COVER_CLASS,L,Isolated clumps
C_VSTR_COVER_CLASS,M,Mid-dense
C_VSTR_COVER_CLASS,S,Sparse
C_VSTR_COVER_CLASS,V,Very sparse
C_VSTR_GC,CD,closed chenopod shrubland
C_VSTR_GC,CI,isolated chenopod shrubs
C_VSTR_GC,CL,isolated clump of chenopod shrubs
C_VSTR_GC,CM,chenopod shrubland
C_VSTR_GC,CS,open chenopod shrubland
C_VSTR_GC,CV,sparse chenopod shrubland
C_VSTR_GC,DD,closed sod grassland
C_VSTR_GC,DI,isolated sod grasses
C_VSTR_GC,DL,isolated clump of sod grasses
C_VSTR_GC,DM,sod grassland
C_VSTR_GC,DS,open sod grassland
C_VSTR_GC,DV,sparse sod grassland
C_VSTR_GC,ED,closed fernland
C_VSTR_GC,EI,isolated ferns
C_VSTR_GC,EL,isolated clump of ferns
C_VSTR_GC,EM,fernland
C_VSTR_GC,ES,open fernland
C_VSTR_GC,EV,sparse fernland
C_VSTR_GC,FD,closed forbland
C_VSTR_GC,FI,isolated forbs
C_VSTR_GC,FL,isolated clump of forbs
C_VSTR_GC,FM,forbland
C_VSTR_GC,FS,open forbland
C_VSTR_GC,FV,sparse forbland
C_VSTR_GC,GD,closed grassland
C_VSTR_GC,GI,isolated grasses
C_VSTR_GC,GL,isolated clump of tussock grasses
C_VSTR_GC,GM,grassland
C_VSTR_GC,GS,open grassland
C_VSTR_GC,GV,sparse grassland
C_VSTR_GC,HD,closed hummock grassland
C_VSTR_GC,HI,isolated hummock grasses
C_VSTR_GC,HL,isolated clump of hummock grasses
C_VSTR_GC,HM,hummock grassland
C_VSTR_GC,HS,open hummock grassland
C_VSTR_GC,HV,sparse hummock grassland
C_VSTR_GC,LD,closed vineland
C_VSTR_GC,LI,isolated vines
C_VSTR_GC,LL,isolated clump of vines
C_VSTR_GC,LM,vineland
C_VSTR_GC,LS,open vineland
C_VSTR_GC,LV,sparse vineland
C_VSTR_GC,MD,closed mallee forest
C_VSTR_GC,MI,isolated mallee trees
C_VSTR_GC,ML,isolated clump of mallee trees
C_VSTR_GC,MM,open mallee forest
C_VSTR_GC,MS,mallee woodland
C_VSTR_GC,MV,open mallee woodland
C_VSTR_GC,OD,closed mossland
C_VSTR_GC,OI,isolated mosses
C_VSTR_GC,OL,isolated clump of mosses
C_VSTR_GC,OM,mossland
C_VSTR_GC,OS,open mossland
C_VSTR_GC,OV,sparse mossland
C_VSTR_GC,RD,closed rushland
C_VSTR_GC,RI,isolated rushes
C_VSTR_GC,RL,isolated clump of rushes
C_VSTR_GC,RM,rushland
C_VSTR_GC,RS,open rushland
C_VSTR_GC,RV,sparse rushland
C_VSTR_GC,SD,closed shrubland
C_VSTR_GC,SI,isolated shrubs
C_VSTR_GC,SL,isolated clump of shrubs
C_VSTR_GC,SM,shrubland
C_VSTR_GC,SS,open shrubland
C_VSTR_GC,SV,sparse shrubland
C_VSTR_GC,TD,closed forest
C_VSTR_GC,TI,isolated trees
C_VSTR_GC,TL,isolated clump of trees
C_VSTR_GC,TM,open forest
C_VSTR_GC,TS,woodland
C_VSTR_GC,TV,open woodland
C_VSTR_GC,VD,closed sedgeland
C_VSTR_GC,VI,isolated sedges
C_VSTR_GC,VL,isolated clump of sedges
C_VSTR_GC,VM,sedgeland
C_VSTR_GC,VS,open sedgeland
C_VSTR_GC,VV,sparse sedgeland
C_VSTR_GC,YD,closed mallee shrubland
C_VSTR_GC,YI,isolated mallee shrubs
C_VSTR_GC,YL,isolated clump of mallee shrubs
C_VSTR_GC,YM,mallee shrubland
C_VSTR_GC,YS,open mallee shrubland
C_VSTR_GC,YV,sparse mallee shrubland
C_VSTR_GC,ZD,closed healthland
C_VSTR_GC,ZI,isolated health shrubs
C_VSTR_GC,ZL,isolated clump of health shrubs
C_VSTR_GC,ZM,healthland
C_VSTR_GC,ZS,open health
C_VSTR_GC,ZV,sparse health
C_VSTR_GROWTH_FORM,A,Cycad
C_VSTR_GROWTH_FORM,C,Chenopod shrub
C_VSTR_GROWTH_FORM,D,Sod grass
C_VSTR_GROWTH_FORM,E,Fern
C_VSTR_GROWTH_FORM,F,Forb
C_VSTR_GROWTH_FORM,G,Tussock grass
C_VSTR_GROWTH_FORM,H,Hummock grass
C_VSTR_GROWTH_FORM,L,Vine
C_VSTR_GROWTH_FORM,M,Tree mallee
C_VSTR_GROWTH_FORM,N,Lichen
C_VSTR_GROWTH_FORM,O,Moss
C_VSTR_GROWTH_FORM,P,Palm
C_VSTR_GROWTH_FORM,R,Rush
C_VSTR_GROWTH_FORM,S,Shrub
C_VSTR_GROWTH_FORM,T,Tree
C_VSTR_GROWTH_FORM,V,Sedge
C_VSTR_GROWTH_FORM,W,Liverwort
C_VSTR_GROWTH_FORM,X,Xanthorhea
C_VSTR_GROWTH_FORM,Y,Malle shrub
C_VSTR_GROWTH_FORM,Z,Heath shrub
C_CF_ABUN,0,No coarse fragments
C_CF_ABUN,1,"very few, <2%"
C_CF_ABUN,2,"few, 2-10%"
C_CF_ABUN,3,"common, 10-20%"
C_CF_ABUN,4,"many, 20-50%"
C_CF_ABUN,5,"abundant, 50-90%"
C_CF_ABUN,6,"very abundant, >90%"
C_CF_SIZE,1,"Fine gravelly, 2-6mm"
C_CF_SIZE,2,"Medium gravelly, 6-20mm"
C_CF_SIZE,3,"Coarse gravelly, 20-60mm"
C_CF_SIZE,4,"Cobbly, 60-200mm"
C_CF_SIZE,5,"Stony, 200-600mm"
C_CF_SIZE,6,"Bouldery, 600mm-2m"
C_CF_SIZE,7,"Large Boulders, >2m"
C_SCF_ABUN,0,No coarse fragments
C_SCF_ABUN,1,"very few, <2%"
C_SCF_ABUN,2,"few, 2-10%"
C_SCF_ABUN,3,"common, 10-20%"
C_SCF_ABUN,4,"many, 20-50%"
